"t0",638683.00,1767854.00,-700.00,0.00,0.00,0.00,0.00,0.00,0.00
"t1",638713.80,1767605.90,-662.50,0.12,-0.99,0.15,0.00,0.00,0.00
"t2",638805.73,1767115.40,-587.50,0.24,-0.97,0.15,0.00,0.00,0.00
"t3",638937.10,1766633.06,-512.50,0.28,-0.96,0.15,0.00,0.00,0.00
"t4",639041.08,1766145.42,-437.50,0.13,-0.99,0.15,0.00,0.00,0.00
"t5",639111.91,1765650.47,-362.50,0.15,-0.99,0.15,0.00,0.00,0.00
"t6",639186.67,1765156.09,-287.50,0.15,-0.99,0.15,0.00,0.00,0.00
"t7",639262.40,1764661.86,-212.50,0.15,-0.99,0.15,0.00,0.00,0.00
"t8",639331.52,1764166.71,-137.50,0.12,-0.99,0.15,0.00,0.00,0.00
"t9",639399.88,1763671.45,-62.50,0.15,-0.99,0.15,0.00,0.00,0.00
"t10",639442.55,1763174.30,-2.01,0.02,-1.00,0.09,0.00,0.00,0.00
"t11",639482.29,1762676.74,-8.63,0.14,-0.99,-0.12,0.00,0.00,0.00
"t12",639553.34,1762181.81,-2.02,0.15,-0.99,0.14,0.00,0.00,0.00
"t13",639617.15,1761686.00,-2.06,0.11,-0.99,-0.15,0.00,0.00,0.00
"t14",639660.91,1761188.03,-2.02,0.07,-1.00,0.15,0.00,0.00,0.00
"t15",639709.23,1760690.60,-2.06,0.13,-0.99,-0.15,0.00,0.00,0.00
"t16",639791.89,1760197.86,-2.02,0.20,-0.98,0.15,0.00,0.00,0.00
"t17",639873.72,1759705.03,-2.06,0.12,-0.99,-0.15,0.00,0.00,0.00
"t18",639945.60,1759210.33,-2.02,0.16,-0.99,0.15,0.00,0.00,0.00
"t19",640016.03,1758715.45,-2.06,0.12,-0.99,-0.15,0.00,0.00,0.00
"t20",640062.85,1758217.79,-2.02,0.07,-1.00,0.15,0.00,0.00,0.00
"t21",640067.06,1757718.75,-2.06,-0.05,-1.00,-0.15,0.00,0.00,0.00
"t22",640096.39,1757222.74,-2.02,0.17,-0.99,0.15,0.00,0.00,0.00
"t23",640209.41,1756736.53,-2.06,0.28,-0.96,-0.15,0.00,0.00,0.00
"t24",640335.43,1756252.92,-2.02,0.22,-0.98,0.15,0.00,0.00,0.00
"t25",640428.67,1755762.02,-2.06,0.15,-0.99,-0.15,0.00,0.00,0.00
"t26",640499.58,1755267.10,-2.02,0.13,-0.99,0.15,0.00,0.00,0.00
"t27",640564.73,1754771.36,-2.06,0.13,-0.99,-0.15,0.00,0.00,0.00
"t28",640641.57,1754277.47,-2.02,0.18,-0.98,0.15,0.00,0.00,0.00
"t29",640697.34,1753781.77,-2.06,0.04,-1.00,-0.15,0.00,0.00,0.00
"t30",640753.15,1753286.08,-2.02,0.18,-0.98,0.15,0.00,0.00,0.00
"t31",640831.07,1752792.34,-2.06,0.13,-0.99,-0.15,0.00,0.00,0.00
"t32",640910.93,1752298.96,-2.02,0.19,-0.98,0.15,0.00,0.00,0.00
"t33",640986.30,1751805.02,-2.06,0.11,-0.99,-0.15,0.00,0.00,0.00
"t34",641059.81,1751310.74,-2.02,0.18,-0.98,0.15,0.00,0.00,0.00
"t35",641136.36,1750816.82,-2.06,0.13,-0.99,-0.15,0.00,0.00,0.00
"t36",641204.52,1750321.51,-2.02,0.15,-0.99,0.15,0.00,0.00,0.00
